run_id,git_commit,dirty,scene,candidate,view,pos_x,pos_y,pos_z,target_x,target_y,target_z,up_x,up_y,up_z,focal,dir_x,dir_y,dir_z,screen_res,hit_fraction,median_hit_over_diagonal,p10_hit_over_diagonal,accepted,reject_reason,scene_diagonal
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,17,,8.417717,1.086946,-1.943662,11.914200,0.715765,2.251187,0.000000,1.000000,0.000000,50.000,0.638794,-0.067813,0.766383,64,1.00000,0.03066,0.02462,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,18,,8.132656,1.131096,-1.304525,9.527381,0.727701,3.837217,0.000000,1.000000,0.000000,50.000,0.261048,-0.075503,0.962369,64,1.00000,0.06888,0.00762,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,19,,8.414304,0.747261,-1.126129,9.285764,0.428444,6.617040,0.000000,1.000000,0.000000,50.000,0.111746,-0.040881,0.992896,64,1.00000,0.06411,0.00399,0,near-field: eye pressed against a surface,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,20,,8.286827,1.185003,-1.681885,11.338202,0.822356,5.098983,0.000000,1.000000,0.000000,50.000,0.409876,-0.048713,0.910840,64,1.00000,0.02730,0.02182,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,21,,9.597725,0.166320,-2.775762,9.817257,0.638313,7.280893,0.000000,1.000000,0.000000,50.000,0.021800,0.046871,0.998663,64,1.00000,0.00298,0.00247,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,22,,9.303157,0.503714,-1.757390,11.830367,-0.083996,12.177867,0.000000,1.000000,0.000000,50.000,0.178290,-0.041462,0.983104,64,1.00000,0.01953,0.01886,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,23,,8.640219,1.387571,-2.508965,9.508730,0.838858,11.047767,0.000000,1.000000,0.000000,50.000,0.063882,-0.040360,0.997141,64,1.00000,0.11990,0.02985,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,24,,8.949004,0.636362,-1.595659,11.886801,0.423414,11.263034,0.000000,1.000000,0.000000,50.000,0.222700,-0.016143,0.974753,64,1.00000,0.01846,0.01768,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,25,,6.738194,1.426510,-1.116895,11.832869,0.698916,11.736134,0.000000,1.000000,0.000000,50.000,0.367978,-0.052553,0.928348,64,1.00000,0.00185,0.00147,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,26,,8.290686,0.482110,-0.919765,6.402514,4.380147,3.375440,0.000000,1.000000,0.000000,50.000,-0.309542,0.639034,0.704145,64,1.00000,0.00061,0.00049,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,27,,8.096148,0.900591,-0.665386,6.369270,10.653800,2.045398,0.000000,1.000000,0.000000,50.000,-0.168162,0.949758,0.263973,64,1.00000,0.00092,0.00063,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,28,,7.961989,1.130899,-1.126575,7.200620,6.468447,2.601344,0.000000,1.000000,0.000000,50.000,-0.116153,0.814286,0.568724,64,0.86963,0.06675,0.05585,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,29,,8.267122,1.221427,-0.722539,7.458473,6.831711,4.612790,0.000000,1.000000,0.000000,50.000,-0.103882,0.720720,0.685398,64,0.91650,0.07971,0.06246,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,30,,6.833340,0.738200,-0.248631,7.745161,6.544724,0.648917,0.000000,0.000000,1.000000,50.000,0.153355,0.976573,0.150954,64,1.00000,0.00533,0.00404,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,31,,6.914622,1.396884,-0.456612,7.803913,5.831013,2.650467,0.000000,1.000000,0.000000,50.000,0.162075,0.808127,0.566270,64,0.86401,0.06406,0.05253,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,32,,9.533896,0.633267,0.451684,7.881057,6.031343,2.532216,0.000000,1.000000,0.000000,50.000,-0.274712,0.897194,0.345797,64,0.75269,0.07428,0.06614,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,33,,10.722565,0.613684,-2.662288,7.728764,6.077247,2.693566,0.000000,1.000000,0.000000,50.000,-0.364398,0.665011,0.651901,64,0.96606,0.04666,0.00424,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,34,,11.315353,0.811122,-2.365692,7.104784,1.528785,7.905044,0.000000,1.000000,0.000000,50.000,-0.378530,0.064518,0.923338,64,1.00000,0.00065,0.00048,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,35,,12.203203,0.493251,-2.596354,7.263471,6.009600,6.554343,0.000000,1.000000,0.000000,50.000,-0.419638,0.468622,0.777366,64,1.00000,0.00065,0.00049,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,36,,10.881971,0.008805,-1.016281,7.399293,6.356132,9.488111,0.000000,1.000000,0.000000,50.000,-0.272986,0.497528,0.823374,64,1.00000,0.11839,0.01618,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,37,,10.732347,0.824401,-0.984392,7.056953,6.912182,11.782265,0.000000,1.000000,0.000000,50.000,-0.251505,0.416583,0.873615,64,1.00000,0.00126,0.00113,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,38,,12.039382,0.303257,-1.468645,8.561383,9.315559,9.281662,0.000000,1.000000,0.000000,50.000,-0.240643,0.623562,0.743815,64,1.00000,0.00441,0.00355,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,39,,11.988854,0.390167,-1.155149,16.641167,0.387051,-2.856773,0.000000,1.000000,0.000000,50.000,0.939151,-0.000629,-0.343503,64,1.00000,0.02901,0.00356,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,40,,10.167773,0.533168,-0.075285,16.567167,0.945810,-2.777313,0.000000,1.000000,0.000000,50.000,0.919625,0.059299,-0.388295,64,1.00000,0.00187,0.00123,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,41,,10.280355,0.558061,0.074746,15.277967,0.489197,-1.307500,0.000000,1.000000,0.000000,50.000,0.963730,-0.013280,-0.266550,64,1.00000,0.00270,0.00205,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,42,,10.461497,0.439322,-0.238681,17.844135,1.092304,-2.988480,0.000000,1.000000,0.000000,50.000,0.933904,0.082602,-0.347850,64,1.00000,0.06597,0.02329,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,43,,10.436014,1.028701,-2.549537,18.220968,0.850543,-1.591363,0.000000,1.000000,0.000000,50.000,0.992255,-0.022708,0.122127,64,1.00000,0.05040,0.01462,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,44,,10.836432,1.110172,-1.882249,19.621868,0.841570,-2.560343,0.000000,1.000000,0.000000,50.000,0.996572,-0.030469,-0.076919,64,1.00000,0.02548,0.00669,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,45,,9.937263,1.221416,-0.389916,21.750433,0.878749,-1.715350,0.000000,1.000000,0.000000,50.000,0.993352,-0.028814,-0.111454,64,1.00000,0.07866,0.03574,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,46,,10.105445,0.909327,-0.158663,22.924566,0.935128,-0.045610,0.000000,1.000000,0.000000,50.000,0.999959,0.002013,0.008819,64,1.00000,0.00250,0.00222,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,47,,10.608468,0.973051,0.231378,12.909834,0.694041,4.687337,0.000000,1.000000,0.000000,50.000,0.458173,-0.055547,0.887126,64,1.00000,0.05712,0.02477,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,48,,11.042859,1.027235,-1.776760,15.008433,0.861287,3.704393,0.000000,1.000000,0.000000,50.000,0.585991,-0.024522,0.809947,64,1.00000,0.07200,0.02929,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,49,,11.252291,1.090545,-1.990504,17.847534,0.720155,2.630237,0.000000,1.000000,0.000000,50.000,0.818129,-0.045946,0.573196,64,1.00000,0.00255,0.00224,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,50,C,11.991792,0.986081,-1.921503,17.967867,0.533675,3.747573,0.000000,1.000000,0.000000,50.000,0.724404,-0.054840,0.687191,64,1.00000,0.06806,0.02610,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,51,,11.124374,0.839291,-1.890854,12.975035,0.456837,7.149727,0.000000,1.000000,0.000000,50.000,0.200375,-0.041409,0.978844,64,1.00000,0.00264,0.00067,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,52,,11.844169,1.098698,-1.979186,12.738967,0.775728,7.637740,0.000000,1.000000,0.000000,50.000,0.092592,-0.033420,0.995143,64,1.00000,0.10087,0.01283,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,53,,11.272600,0.844872,-1.527647,14.299601,0.457805,12.322901,0.000000,1.000000,0.000000,50.000,0.213428,-0.027291,0.976577,64,1.00000,0.05155,0.00133,0,near-field: eye pressed against a surface,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,54,,11.500648,0.946950,-1.887681,16.375233,0.729216,6.316640,0.000000,1.000000,0.000000,50.000,0.510659,-0.022810,0.859481,64,1.00000,0.00591,0.00176,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,55,,11.422473,1.082091,-1.487288,16.867434,0.704094,6.801733,0.000000,1.000000,0.000000,50.000,0.548631,-0.038087,0.835197,64,1.00000,0.06706,0.02263,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,56,,11.146452,0.924960,-1.512156,15.205667,0.716622,11.881067,0.000000,1.000000,0.000000,50.000,0.290019,-0.014885,0.956905,64,1.00000,0.16276,0.04411,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,57,,11.258001,1.218522,-1.516146,19.884634,-0.108199,2.762107,0.000000,1.000000,0.000000,50.000,0.887495,-0.136491,0.440140,64,1.00000,0.02935,0.01246,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,58,,11.610147,0.923192,-1.516486,20.591068,0.703387,2.899177,0.000000,1.000000,0.000000,50.000,0.897180,-0.021958,0.441118,64,1.00000,0.03640,0.00843,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,59,,11.733814,1.126238,-1.757800,20.594900,0.974518,4.106417,0.000000,1.000000,0.000000,50.000,0.833836,-0.014277,0.551828,64,1.00000,0.06826,0.02607,1,,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,60,,11.804146,0.742281,-1.072796,19.335234,0.697196,7.179957,0.000000,1.000000,0.000000,50.000,0.674067,-0.004035,0.738659,64,1.00000,0.01767,0.00285,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,61,,11.718986,0.917312,-1.615804,20.989302,0.496238,6.191347,0.000000,1.000000,0.000000,50.000,0.764427,-0.034722,0.643775,64,1.00000,0.02274,0.00800,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,62,,11.339585,1.003635,-1.287650,21.401867,0.702659,6.003827,0.000000,1.000000,0.000000,50.000,0.809514,-0.024214,0.586602,64,1.00000,0.02389,0.00958,0,median hit distance too short,75.647339
phase0_2026_09_01,fc3a28f,1,san-miguel.obj,63,,6.513693,3.544922,-0.524614,22.006634,0.473340,6.884540,0.000000,1.000000,0.000000,50.000,0.888053,-0.176063,0.424692,64,1.00000,0.13902,0.03654,1,,75.647339
