run_id,git_commit,dirty,scene,scene_sha256,builder,layout,mode,ray_set,ray_seed,rayset_hash,query_kind,ratio_bin,candidate_count,relevant_hit_count,false_positive_count,invalid_count,probe_node_steps,probe_prim_steps,probe_box_tests,probe_tri_tests,false_positive_node_steps,false_positive_prim_steps,false_positive_box_tests,false_positive_tri_tests,source_analytic,source_steps
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,A,15759569274571642816,closest_improves_incumbent,q_40_50,74501,11699,62802,0,528968,303527,1057936,303527,404342,218749,808684,218749,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,A,15759569274571642816,closest_improves_incumbent,q_50_60,61128,10811,50317,0,503161,275458,1006322,275458,370076,189808,740152,189808,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,A,15759569274571642816,closest_improves_incumbent,q_60_70,51997,10270,41727,0,488253,258741,976506,258741,341207,167906,682414,167906,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,A,15759569274571642816,closest_improves_incumbent,q_70_80,42808,9128,33680,0,449333,222441,898666,222441,302626,136610,605252,136610,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,A,15759569274571642816,closest_improves_incumbent,q_80_90,32343,7222,25121,0,382014,177970,764028,177970,252073,105411,504146,105411,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,A,15759569274571642816,closest_improves_incumbent,q_90_100,25102,5995,19107,0,336751,145307,673502,145307,212569,80651,425138,80651,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,A,15759569274571642816,closest_improves_incumbent,raw_gt_1,294141,107546,186595,0,10011094,3254212,20022188,3254212,3667460,952009,7334920,952009,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,A,15759569274571642816,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_00_10,208895,4904,203991,0,78689,265980,157378,265980,75284,258334,150568,258334,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_10_20,173051,10259,162792,0,305659,341242,611318,341242,275970,309836,551940,309836,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_20_30,112918,11118,101800,0,446386,329092,892772,329092,378199,272769,756398,272769,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_30_40,90141,11555,78586,0,510258,316628,1020516,316628,411093,242814,822186,242814,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_40_50,73944,11358,62586,0,521786,297605,1043572,297605,400975,214717,801950,214717,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_50_60,60283,10338,49945,0,491459,267643,982918,267643,360943,182603,721886,182603,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_60_70,51238,9980,41258,0,480640,251807,961280,251807,338888,163761,677776,163761,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_70_80,42055,8864,33191,0,446703,220105,893406,220105,301809,134794,603618,134794,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_80_90,31827,7225,24602,0,376326,173130,752652,173130,242884,99183,485768,99183,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,q_90_100,25063,5719,19344,0,336023,143433,672046,143433,215445,80419,430890,80419,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,raw_gt_1,291472,105454,186018,0,9854910,3181419,19709820,3181419,3629013,905055,7258026,905055,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,hairball.obj,1fc018d947fbd9d5099dea9bc104ae38a708f25ac2dedeb1f5b722ac79b96465,binned_sah,bvh2/slot32_aos,robust,incoherent,B,3209104207197725874,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_00_10,22742,324,22418,0,29330,50691,58660,50691,28769,49925,57538,49925,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_10_20,3970,435,3535,0,21821,21822,43642,21822,19478,19717,38956,19717,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_20_30,3167,547,2620,0,20966,18559,41932,18559,17655,15900,35310,15900,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_30_40,3948,913,3035,0,23760,20781,47520,20781,18331,16331,36662,16331,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_40_50,5052,1441,3611,0,15002,13729,30004,13729,9746,9157,19492,9157,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_50_60,3090,979,2111,0,18041,11117,36082,11117,10412,6083,20824,6083,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_60_70,3261,1278,1983,0,18382,11534,36764,11534,10081,6147,20162,6147,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_70_80,3463,1344,2119,0,23568,13093,47136,13093,11246,5870,22492,5870,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_80_90,4040,1724,2316,0,27512,15290,55024,15290,12641,6283,25282,6283,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,q_90_100,3174,1528,1646,0,27953,16052,55906,16052,12048,6511,24096,6511,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,raw_gt_1,38927,16205,22722,0,617867,198883,1235734,198883,166703,38819,333406,38819,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,primary,A,1651105225227214735,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_00_10,21288,115,21173,0,33938,53815,67876,53815,33461,53361,66922,53361,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_10_20,2711,91,2620,0,18218,18350,36436,18350,17818,18073,35636,18073,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_20_30,2339,143,2196,0,20582,18333,41164,18333,19450,17558,38900,17558,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_30_40,2446,182,2264,0,16077,13720,32154,13720,15060,13115,30120,13115,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_40_50,3156,354,2802,0,11204,9599,22408,9599,9896,8621,19792,8621,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_50_60,2085,266,1819,0,13767,9273,27534,9273,11790,8112,23580,8112,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_60_70,2010,270,1740,0,13985,8622,27970,8622,11876,7541,23752,7541,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_70_80,1957,266,1691,0,15703,9295,31406,9295,13255,8125,26510,8125,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_80_90,2187,331,1856,0,18614,10473,37228,10473,15751,9150,31502,9150,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,q_90_100,2109,409,1700,0,17161,9337,34322,9337,13416,7366,26832,7366,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,raw_gt_1,19460,3938,15522,0,377482,141128,754964,141128,275504,103715,551008,103715,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,12533583168109937296,any_occluder_in_range,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_00_10,19359,130,19229,0,29876,47894,59752,47894,29603,47652,59206,47652,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_10_20,2679,100,2579,0,17013,17212,34026,17212,16460,16815,32920,16815,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_20_30,2190,148,2042,0,18280,16551,36560,16551,17069,15681,34138,15681,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_30_40,2460,198,2262,0,16598,14277,33196,14277,15072,13229,30144,13229,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_40_50,3134,330,2804,0,11026,9133,22052,9133,9843,8355,19686,8355,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_50_60,1990,247,1743,0,12597,8327,25194,8327,10717,7203,21434,7203,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_60_70,1867,240,1627,0,12765,7638,25530,7638,10550,6551,21100,6551,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_70_80,2007,283,1724,0,15483,9057,30966,9057,12985,7786,25970,7786,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_80_90,2076,331,1745,0,17039,9436,34078,9436,13825,7750,27650,7750,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,q_90_100,2054,382,1672,0,16128,8548,32256,8548,12764,6751,25528,6751,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,raw_gt_1,19362,3855,15507,0,363757,131750,727514,131750,261497,94883,522994,94883,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,713658693085883787,any_occluder_in_range,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_00_10,26860,218,26642,0,42057,67028,84114,67028,41308,66233,82616,66233,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_10_20,3583,174,3409,0,22968,23265,45936,23265,22075,22478,44150,22478,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_20_30,3056,222,2834,0,25542,22794,51084,22794,23686,21313,47372,21313,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_30_40,3318,304,3014,0,22185,19026,44370,19026,19924,17296,39848,17296,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_40_50,4503,635,3868,0,14911,12946,29822,12946,12034,10623,24068,10623,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_50_60,2685,391,2294,0,17710,11856,35420,11856,14230,9602,28460,9602,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_60_70,2701,415,2286,0,18492,11101,36984,11101,14398,8760,28796,8760,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_70_80,2688,430,2258,0,21363,12628,42726,12628,16601,9999,33202,9999,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_80_90,2890,544,2346,0,24793,13794,49586,13794,18895,10503,37790,10503,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,q_90_100,2972,727,2245,0,23575,13055,47150,13055,16514,8989,33028,8989,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,raw_gt_1,23909,5768,18141,0,504088,188090,1008176,188090,289671,108715,579342,108715,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,13196936701535461919,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_00_10,23654,154,23500,0,35172,57129,70344,57129,34724,56624,69448,56624,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_10_20,3422,136,3286,0,20690,20969,41380,20969,19949,20360,39898,20360,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_20_30,2873,215,2658,0,22810,20597,45620,20597,21331,19485,42662,19485,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_30_40,3310,298,3012,0,21047,18137,42094,18137,19123,16803,38246,16803,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_40_50,4401,527,3874,0,15686,13204,31372,13204,13609,11644,27218,11644,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_50_60,2622,360,2262,0,16612,10758,33224,10758,13717,9079,27434,9079,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_60_70,2539,362,2177,0,17749,10588,35498,10588,14247,8667,28494,8667,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_70_80,2769,477,2292,0,21253,12130,42506,12130,16571,9548,33142,9548,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_80_90,2737,482,2255,0,22703,12480,45406,12480,17246,9351,34492,9351,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,q_90_100,2842,594,2248,0,21211,11298,42422,11298,15923,8253,31846,8253,S-analytic,S-probe-counterfactual
d1_large_sampled_2026_08_31,970f092,1,bistro.obj,34536fa95e38df405fb71c0f474186b1832eeb346743c4ffc4b284c90557adac,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,12171975249193965208,closest_improves_incumbent,raw_gt_1,23959,5423,18536,0,482811,172415,965622,172415,284828,102413,569656,102413,S-analytic,S-probe-counterfactual
